45.00	4.29	0.06
45.37	4.51	0.06
45.73	4.65	0.06
46.10	4.89	0.06
46.47	5.22	0.06
46.83	5.53	0.06
47.20	5.82	0.07
47.56	6.20	0.07
47.93	6.65	0.07
48.30	7.02	0.07
48.66	7.48	0.07
49.03	7.96	0.08
49.39	8.40	0.08
49.76	8.85	0.08
50.12	9.36	0.08
50.49	9.81	0.08
50.86	10.39	0.09
51.22	10.90	0.09
51.59	11.41	0.09
51.95	11.94	0.09
52.32	12.38	0.09
52.69	12.90	0.10
53.05	13.39	0.10
53.42	13.87	0.10
53.78	14.29	0.10
54.15	14.79	0.10
54.52	15.16	0.11
54.88	15.53	0.11
55.25	15.91	0.11
55.61	16.26	0.11
55.98	16.54	0.11
56.34	16.73	0.12
56.71	17.10	0.12
57.08	17.28	0.12
57.44	17.46	0.12
57.81	17.77	0.12
58.17	17.95	0.13
58.54	18.06	0.13
58.91	18.36	0.13
59.27	18.53	0.13
59.64	18.68	0.13
60.00	18.89	0.14
60.37	18.98	0.14
60.74	19.20	0.14
61.10	19.31	0.14
61.47	19.31	0.15
61.83	19.33	0.15
62.20	19.40	0.15
62.56	19.30	0.15
62.93	19.28	0.15
63.30	19.22	0.16
63.66	19.17	0.16
64.03	19.06	0.16
64.39	19.10	0.16
64.76	19.02	0.16
65.13	18.95	0.17
65.49	18.87	0.17
65.86	18.78	0.17
66.22	18.70	0.17
66.59	18.71	0.17
66.96	18.61	0.18
67.32	18.63	0.18
67.69	18.46	0.18
68.05	18.46	0.18
68.42	18.32	0.18
68.78	18.35	0.19
69.15	18.25	0.19
69.52	18.15	0.19
69.88	18.14	0.19
70.25	18.12	0.19
70.61	18.01	0.20
70.98	17.94	0.20
71.35	17.88	0.20
71.71	17.83	0.20
72.08	17.82	0.20
72.44	17.72	0.21
72.81	17.61	0.21
73.17	17.59	0.21
73.54	17.54	0.21
73.91	17.48	0.21
74.27	17.46	0.22
74.64	17.45	0.22
75.00	17.37	0.22
75.37	17.39	0.22
75.74	17.30	0.22
76.10	17.29	0.23
76.47	17.25	0.23
76.83	17.31	0.23
77.20	17.26	0.23
77.57	17.33	0.23
77.93	17.29	0.24
78.30	17.37	0.24
78.66	17.32	0.24
79.03	17.30	0.24
79.39	17.32	0.24
79.76	17.36	0.25
80.13	17.33	0.25
80.49	17.38	0.25
80.86	17.36	0.25
81.22	17.47	0.25
81.59	17.40	0.26
81.96	17.44	0.26
82.32	17.46	0.26
82.69	17.51	0.26
83.05	17.51	0.26
83.42	17.51	0.27
83.79	17.53	0.27
84.15	17.44	0.27
84.52	17.48	0.27
84.88	17.49	0.27
85.25	17.51	0.28
85.61	17.50	0.28
85.98	17.48	0.28
86.35	17.46	0.28
86.71	17.43	0.28
87.08	17.45	0.28
87.44	17.36	0.29
87.81	17.40	0.29
88.18	17.39	0.29
88.54	17.44	0.29
88.91	17.40	0.29
89.27	17.44	0.30
89.64	17.44	0.30
90.01	17.42	0.30
90.37	17.44	0.30
90.74	17.44	0.30
91.10	17.48	0.31
91.47	17.38	0.31
91.83	17.41	0.31
92.20	17.36	0.31
92.57	17.35	0.31
92.93	17.34	0.32
93.30	17.41	0.32
93.66	17.28	0.32
94.03	17.29	0.32
94.40	17.27	0.32
94.76	17.22	0.33
95.13	17.27	0.33
95.49	17.23	0.33
95.86	17.18	0.33
96.23	17.14	0.33
96.59	17.05	0.33
96.96	17.00	0.34
97.32	16.95	0.34
97.69	16.92	0.34
98.05	16.88	0.34
98.42	16.80	0.34
98.79	16.75	0.35
99.15	16.77	0.35
99.52	16.61	0.35
99.88	16.59	0.35
100.25	16.47	0.35
100.62	16.41	0.36
100.98	16.40	0.36
101.35	16.33	0.36
101.71	16.25	0.36
102.08	16.18	0.36
102.44	16.06	0.37
102.81	15.99	0.37
103.18	15.94	0.37
103.54	15.86	0.37
103.91	15.73	0.37
104.27	15.67	0.37
104.64	15.58	0.38
105.01	15.50	0.38
105.37	15.40	0.38
105.74	15.30	0.38
106.10	15.17	0.38
106.47	15.16	0.39
106.84	15.03	0.39
107.20	14.91	0.39
107.57	14.83	0.39
107.93	14.70	0.39
108.30	14.67	0.40
108.66	14.50	0.40
109.03	14.47	0.40
109.40	14.28	0.40
109.76	14.23	0.40
110.13	14.12	0.40
110.49	13.96	0.41
110.86	13.91	0.41
111.23	13.78	0.41
111.59	13.67	0.41
111.96	13.57	0.41
112.32	13.46	0.42
112.69	13.36	0.42
113.06	13.24	0.42
113.42	13.23	0.42
113.79	13.09	0.42
114.15	12.95	0.42
114.52	12.85	0.43
114.88	12.72	0.43
115.25	12.67	0.43
115.62	12.51	0.43
115.98	12.44	0.43
116.35	12.33	0.44
116.71	12.21	0.44
117.08	12.07	0.44
117.45	12.06	0.44
117.81	11.94	0.44
118.18	11.83	0.44
118.54	11.77	0.45
118.91	11.67	0.45
119.28	11.57	0.45
119.64	11.47	0.45
120.01	11.32	0.45
120.37	11.33	0.46
120.74	11.22	0.46
121.10	11.11	0.46
121.47	11.05	0.46
121.84	10.88	0.46
122.20	10.80	0.46
122.57	10.73	0.47
122.93	10.63	0.47
123.30	10.53	0.47
123.67	10.48	0.47
124.03	10.35	0.47
124.40	10.31	0.48
124.76	10.29	0.48
125.13	10.14	0.48
125.50	10.06	0.48
125.86	10.00	0.48
126.23	9.92	0.48
126.59	9.85	0.49
126.96	9.72	0.49
127.32	9.77	0.49
127.69	9.60	0.49
128.06	9.56	0.49
128.42	9.44	0.50
128.79	9.34	0.50
129.15	9.30	0.50
129.52	9.27	0.50
129.89	9.21	0.50
130.25	9.07	0.50
130.62	9.05	0.51
130.98	9.00	0.51
131.35	8.92	0.51
131.71	8.85	0.51
132.08	8.82	0.51
132.45	8.76	0.52
132.81	8.62	0.52
133.18	8.60	0.52
133.54	8.52	0.52
133.91	8.54	0.52
134.28	8.42	0.52
134.64	8.35	0.53
135.01	8.34	0.53
135.37	8.28	0.53
135.74	8.16	0.53
136.11	8.09	0.53
136.47	8.08	0.53
136.84	8.08	0.54
137.20	7.94	0.54
137.57	7.92	0.54
137.93	7.86	0.54
138.30	7.84	0.54
138.67	7.81	0.55
139.03	7.74	0.55
139.40	7.68	0.55
139.76	7.62	0.55
140.13	7.51	0.55
140.50	7.51	0.55
140.86	7.42	0.56
141.23	7.44	0.56
141.59	7.35	0.56
141.96	7.27	0.56
142.33	7.30	0.56
142.69	7.24	0.56
143.06	7.20	0.57
143.42	7.18	0.57
143.79	7.05	0.57
144.15	7.04	0.57
144.52	7.06	0.57
144.89	6.96	0.57
145.25	7.01	0.58
145.62	6.94	0.58
145.98	6.88	0.58
146.35	6.86	0.58
146.72	6.77	0.58
147.08	6.76	0.59
147.45	6.76	0.59
147.81	6.63	0.59
148.18	6.68	0.59
148.55	6.66	0.59
148.91	6.61	0.59
149.28	6.50	0.60
149.64	6.51	0.60
150.01	6.47	0.60
150.37	6.50	0.60
150.74	6.39	0.60
151.11	6.30	0.60
151.47	6.32	0.61
151.84	6.29	0.61
152.20	6.28	0.61
152.57	6.26	0.61
152.94	6.24	0.61
153.30	6.20	0.61
153.67	6.13	0.62
154.03	6.13	0.62
154.40	6.14	0.62
154.77	6.12	0.62
155.13	6.03	0.62
155.50	6.01	0.62
155.86	6.02	0.63
156.23	5.93	0.63
156.59	5.93	0.63
156.96	5.83	0.63
157.33	5.83	0.63
157.69	5.80	0.64
158.06	5.83	0.64
158.42	5.80	0.64
158.79	5.79	0.64
159.16	5.76	0.64
159.52	5.67	0.64
159.89	5.68	0.65
160.25	5.66	0.65
160.62	5.65	0.65
