54.46	2.19	0.06
54.65	2.25	0.06
54.84	2.30	0.06
55.02	2.42	0.06
55.21	2.40	0.06
55.40	2.56	0.07
55.58	2.72	0.07
55.77	2.88	0.07
55.96	3.02	0.07
56.14	3.22	0.08
56.33	3.42	0.08
56.52	3.65	0.08
56.70	3.96	0.09
56.89	4.23	0.09
57.07	4.55	0.09
57.26	4.92	0.10
57.45	5.37	0.10
57.63	5.80	0.10
57.82	6.31	0.11
58.01	6.98	0.11
58.19	7.58	0.12
58.38	8.26	0.12
58.57	8.98	0.12
58.75	9.88	0.13
58.94	10.61	0.13
59.13	11.47	0.14
59.31	12.50	0.14
59.50	13.48	0.15
59.69	14.51	0.15
59.87	15.57	0.15
60.06	16.69	0.16
60.25	17.78	0.16
60.43	18.87	0.17
60.62	19.98	0.17
60.81	21.10	0.18
60.99	22.09	0.18
61.18	23.04	0.19
61.36	24.03	0.19
61.55	24.86	0.20
61.74	25.69	0.20
61.92	26.49	0.20
62.11	27.15	0.21
62.30	27.76	0.21
62.48	28.36	0.22
62.67	28.88	0.22
62.86	29.24	0.23
63.04	29.69	0.23
63.23	29.93	0.24
63.42	30.32	0.24
63.60	30.62	0.25
63.79	30.93	0.25
63.98	31.19	0.26
64.16	31.53	0.26
64.35	31.81	0.27
64.54	32.08	0.27
64.72	32.37	0.28
64.91	32.62	0.28
65.09	33.07	0.28
65.28	33.38	0.29
65.47	33.79	0.29
65.65	34.10	0.30
65.84	34.52	0.30
66.03	34.89	0.31
66.21	35.29	0.31
66.40	35.80	0.32
66.59	36.27	0.32
66.77	36.56	0.33
66.96	36.91	0.33
67.15	37.24	0.34
67.33	37.60	0.34
67.52	37.93	0.35
67.71	38.19	0.35
67.89	38.43	0.36
68.08	38.52	0.36
68.27	38.74	0.36
68.45	38.86	0.37
68.64	38.92	0.37
68.83	38.87	0.38
69.01	38.76	0.38
69.20	38.68	0.39
69.38	38.46	0.39
69.57	38.27	0.40
69.76	37.94	0.40
69.94	37.73	0.41
70.13	37.35	0.41
70.32	36.98	0.41
70.50	36.53	0.42
70.69	36.20	0.42
70.88	35.59	0.43
71.06	35.11	0.43
71.25	34.58	0.44
71.44	34.13	0.44
71.62	33.57	0.45
71.81	32.98	0.45
72.00	32.37	0.46
72.18	31.88	0.46
72.37	31.23	0.46
72.56	30.77	0.47
72.74	30.16	0.47
72.93	29.65	0.48
73.12	29.05	0.48
73.30	28.41	0.49
73.49	27.93	0.49
73.67	27.33	0.50
73.86	26.78	0.50
74.05	26.26	0.50
74.23	25.71	0.51
74.42	25.27	0.51
74.61	24.83	0.52
74.79	24.34	0.52
74.98	23.85	0.53
75.17	23.40	0.53
75.35	22.94	0.53
75.54	22.51	0.54
75.73	22.05	0.54
75.91	21.62	0.55
76.10	21.29	0.55
76.29	20.89	0.56
76.47	20.56	0.56
76.66	20.14	0.57
76.85	19.75	0.57
77.03	19.43	0.57
77.22	19.03	0.58
77.41	18.79	0.58
77.59	18.37	0.59
77.78	18.11	0.59
77.96	17.81	0.60
78.15	17.47	0.60
78.34	17.22	0.60
78.52	17.00	0.61
78.71	16.65	0.61
78.90	16.46	0.62
79.08	16.17	0.62
79.27	15.94	0.62
79.46	15.67	0.63
79.64	15.58	0.63
79.83	15.24	0.64
80.02	15.07	0.64
80.20	14.83	0.65
80.39	14.56	0.65
80.58	14.45	0.65
80.76	14.23	0.66
80.95	14.03	0.66
81.14	13.89	0.67
81.32	13.68	0.67
81.51	13.58	0.67
81.70	13.41	0.68
81.88	13.24	0.68
82.07	13.05	0.69
82.25	12.77	0.69
82.44	12.58	0.70
82.63	12.45	0.70
82.81	12.36	0.70
83.00	12.20	0.71
83.19	12.10	0.71
83.37	12.00	0.72
83.56	11.83	0.72
83.75	11.66	0.72
83.93	11.54	0.73
84.12	11.40	0.73
84.31	11.31	0.74
84.49	11.14	0.74
84.68	10.98	0.74
84.87	10.97	0.75
85.05	10.85	0.75
85.24	10.70	0.76
85.43	10.58	0.76
85.61	10.50	0.76
85.80	10.42	0.77
85.99	10.29	0.77
86.17	10.21	0.78
86.36	10.03	0.78
86.54	10.02	0.78
86.73	9.86	0.79
86.92	9.73	0.79
87.10	9.67	0.80
87.29	9.53	0.80
87.48	9.55	0.80
87.66	9.37	0.81
87.85	9.29	0.81
88.04	9.23	0.82
88.22	9.19	0.82
88.41	9.05	0.82
88.60	8.94	0.83
88.78	8.88	0.83
88.97	8.79	0.84
89.16	8.77	0.84
89.34	8.66	0.84
89.53	8.58	0.85
89.72	8.44	0.85
89.90	8.41	0.86
90.09	8.34	0.86
90.27	8.21	0.86
90.46	8.11	0.87
90.65	8.08	0.87
90.83	8.00	0.87
91.02	7.97	0.88
91.21	7.88	0.88
91.39	7.80	0.89
91.58	7.75	0.89
91.77	7.62	0.89
91.95	7.61	0.90
92.14	7.62	0.90
92.33	7.43	0.90
92.51	7.42	0.91
92.70	7.32	0.91
92.89	7.28	0.91
93.07	7.20	0.92
93.26	7.14	0.92
93.45	7.10	0.92
93.63	6.95	0.93
93.82	6.91	0.93
94.01	6.85	0.93
94.19	6.73	0.94
94.38	6.69	0.94
94.56	6.57	0.94
94.75	6.53	0.94
94.94	6.45	0.95
95.12	6.40	0.95
95.31	6.36	0.95
95.50	6.30	0.95
95.68	6.23	0.96
95.87	6.14	0.96
96.06	6.08	0.96
96.24	6.01	0.96
96.43	5.97	0.96
96.62	5.84	0.96
96.80	5.76	0.97
96.99	5.75	0.97
97.18	5.65	0.97
97.36	5.65	0.97
97.55	5.60	0.97
97.74	5.50	0.97
97.92	5.43	0.97
98.11	5.41	0.98
98.30	5.41	0.98
98.48	5.28	0.98
98.67	5.23	0.98
98.85	5.22	0.98
99.04	5.11	0.98
99.23	5.00	0.98
99.41	5.01	0.98
99.60	5.00	0.98
99.79	4.92	0.98
99.97	4.88	0.98
100.16	4.84	0.99
100.35	4.77	0.99
100.53	4.73	0.99
100.72	4.74	0.99
100.91	4.68	0.99
101.09	4.65	0.99
101.28	4.52	0.99
101.47	4.50	0.99
101.65	4.43	0.99
101.84	4.37	0.99
102.03	4.42	0.99
102.21	4.34	0.99
102.40	4.31	0.99
102.59	4.25	0.99
102.77	4.30	0.99
102.96	4.24	0.99
103.14	4.09	0.99
103.33	4.09	0.99
103.52	4.03	0.99
103.70	4.05	0.99
103.89	4.10	1.00
104.08	4.06	1.00
104.26	3.88	1.00
104.45	3.94	1.00
104.64	3.86	1.00
104.82	3.87	1.00
105.01	3.82	1.00
105.20	3.78	1.00
105.38	3.75	1.00
105.57	3.74	1.00
105.76	3.68	1.00
105.94	3.69	1.00
106.13	3.63	1.00
106.32	3.57	1.00
106.50	3.63	1.00
106.69	3.54	1.00
106.88	3.54	1.00
107.06	3.40	1.00
107.25	3.48	1.00
107.43	3.43	1.00
107.62	3.39	1.00
107.81	3.42	1.00
107.99	3.35	1.00
108.18	3.36	1.00
108.37	3.31	1.00
108.55	3.33	1.00
108.74	3.22	1.00
108.93	3.25	1.00
109.11	3.15	1.00
109.30	3.16	1.00
109.49	3.14	1.00
109.67	3.11	1.00
109.86	3.07	1.00
110.05	3.02	1.00
110.23	3.05	1.00
110.42	3.03	1.00
110.61	3.07	1.00
110.79	2.97	1.00
110.98	3.01	1.00
111.16	2.95	1.00
111.35	2.96	1.00
111.54	2.88	1.00
111.72	2.93	1.00
111.91	2.82	1.00
112.10	2.84	1.00
112.28	2.81	1.00
112.47	2.79	1.00
112.66	2.76	1.00
112.84	2.81	1.00
113.03	2.73	1.00
113.22	2.73	1.00
113.40	2.65	1.00
113.59	2.67	1.00
113.78	2.74	1.00
113.96	2.67	1.00
114.15	2.58	1.00
114.34	2.60	1.00
114.52	2.62	1.00
114.71	2.60	1.00
114.90	2.57	1.00
115.08	2.51	1.00
115.27	2.50	1.00
115.45	2.52	1.00
115.64	2.55	1.00
115.83	2.46	1.00
116.01	2.52	1.00
116.20	2.40	1.00
116.39	2.42	1.00
116.57	2.42	1.00
116.76	2.38	1.00
116.95	2.39	1.00
117.13	2.38	1.00
117.32	2.40	1.00
117.51	2.36	1.00
117.69	2.31	1.00
117.88	2.39	1.00
118.07	2.32	1.00
118.25	2.36	1.00
118.44	2.28	1.00
118.63	2.23	1.00
118.81	2.22	1.00
119.00	2.29	1.00
119.19	2.23	1.00
119.37	2.25	1.00
119.56	2.18	1.00
119.74	2.20	1.00
119.93	2.18	1.00
120.12	2.18	1.00
120.30	2.20	1.00
120.49	2.14	1.00
120.68	2.16	1.00
120.86	2.12	1.00
121.05	2.14	1.00
121.24	2.07	1.00
121.42	2.16	1.00
121.61	2.07	1.00
121.80	2.03	1.00
121.98	2.07	1.00
122.17	2.00	1.00
122.36	2.01	1.00
122.54	1.99	1.00
122.73	2.03	1.00
122.92	1.95	1.00
123.10	2.00	1.00
123.29	1.98	1.00
123.48	2.01	1.00
123.66	1.92	1.00
123.85	1.90	1.00
124.03	1.94	1.00
124.22	1.95	1.00
124.41	1.89	1.00
124.59	1.92	1.00
124.78	1.86	1.00
124.97	1.88	1.00
125.15	1.88	1.00
125.34	1.92	1.00
125.53	1.90	1.00
125.71	1.89	1.00
125.90	1.79	1.00
126.09	1.90	1.00
126.27	1.83	1.00
126.46	1.85	1.00
126.65	1.83	1.00
126.83	1.85	1.00
127.02	1.76	1.00
127.21	1.82	1.00
127.39	1.72	1.00
127.58	1.73	1.00
127.77	1.72	1.00
127.95	1.69	1.00
128.14	1.72	1.00
128.32	1.75	1.00
128.51	1.77	1.00
128.70	1.71	1.00
128.88	1.78	1.00
129.07	1.65	1.00
129.26	1.64	1.00
129.44	1.66	1.00
129.63	1.77	1.00
129.82	1.71	1.00
130.00	1.56	1.00
130.19	1.67	1.00
130.38	1.72	1.00
130.56	1.64	1.00
130.75	1.63	1.00
130.94	1.66	1.00
131.12	1.65	1.00
131.31	1.57	1.00
131.50	1.59	1.00
131.68	1.60	1.00
131.87	1.62	1.00
132.06	1.58	1.00
132.24	1.57	1.00
132.43	1.58	1.00
132.61	1.59	1.00
132.80	1.50	1.00
132.99	1.55	1.00
133.17	1.56	1.00
133.36	1.55	1.00
133.55	1.54	1.00
133.73	1.54	1.00
133.92	1.53	1.00
134.11	1.54	1.00
134.29	1.54	1.00
134.48	1.48	1.00
134.67	1.49	1.00
134.85	1.48	1.00
135.04	1.45	1.00
135.23	1.54	1.00
135.41	1.49	1.00
135.60	1.49	1.00
135.79	1.49	1.00
135.97	1.48	1.00
136.16	1.46	1.00
136.34	1.45	1.00
136.53	1.47	1.00
136.72	1.41	1.00
136.90	1.38	1.00
137.09	1.42	1.00
137.28	1.41	1.00
137.46	1.41	1.00
137.65	1.38	1.00
137.84	1.40	1.00
138.02	1.37	1.00
138.21	1.39	1.00
138.40	1.37	1.00
138.58	1.36	1.00
138.77	1.31	1.00
138.96	1.39	1.00
139.14	1.38	1.00
139.33	1.43	1.00
139.52	1.39	1.00
139.70	1.36	1.00
139.89	1.31	1.00
140.08	1.41	1.00
140.26	1.35	1.00
