42.27	2.96	0.06
42.61	3.17	0.06
42.96	3.44	0.06
43.31	3.78	0.06
43.65	4.20	0.06
44.00	4.57	0.07
44.34	5.18	0.07
44.69	5.81	0.07
45.04	6.43	0.07
45.38	7.21	0.08
45.73	7.99	0.08
46.08	8.87	0.08
46.42	9.86	0.09
46.77	10.98	0.09
47.12	12.13	0.09
47.46	13.28	0.10
47.81	14.55	0.10
48.16	15.81	0.10
48.50	17.27	0.11
48.85	18.62	0.11
49.19	20.05	0.11
49.54	21.52	0.12
49.89	22.86	0.12
50.23	24.17	0.12
50.58	25.27	0.13
50.93	26.39	0.13
51.27	27.17	0.13
51.62	27.97	0.14
51.97	28.53	0.14
52.31	29.02	0.15
52.66	29.24	0.15
53.01	29.33	0.15
53.35	29.31	0.16
53.70	29.20	0.16
54.05	29.05	0.17
54.39	28.77	0.17
54.74	28.47	0.17
55.08	28.06	0.18
55.43	27.57	0.18
55.78	27.08	0.18
56.12	26.75	0.19
56.47	26.21	0.19
56.82	25.77	0.20
57.16	25.20	0.20
57.51	24.79	0.20
57.86	24.39	0.21
58.20	23.94	0.21
58.55	23.61	0.21
58.90	23.26	0.22
59.24	22.96	0.22
59.59	22.70	0.23
59.93	22.44	0.23
60.28	22.19	0.23
60.63	22.15	0.24
60.97	22.02	0.24
61.32	22.02	0.24
61.67	22.07	0.25
62.01	22.15	0.25
62.36	22.31	0.26
62.71	22.50	0.26
63.05	22.82	0.26
63.40	23.11	0.27
63.75	23.42	0.27
64.09	23.88	0.27
64.44	24.28	0.28
64.78	24.69	0.28
65.13	25.28	0.29
65.48	25.82	0.29
65.82	26.43	0.29
66.17	27.00	0.30
66.52	27.60	0.30
66.86	28.14	0.31
67.21	28.66	0.31
67.56	29.26	0.31
67.90	29.71	0.32
68.25	30.13	0.32
68.60	30.54	0.32
68.94	30.88	0.33
69.29	31.18	0.33
69.64	31.41	0.33
69.98	31.69	0.34
70.33	31.81	0.34
70.67	31.83	0.35
71.02	31.85	0.35
71.37	31.80	0.35
71.71	31.66	0.36
72.06	31.53	0.36
72.41	31.32	0.36
72.75	31.03	0.37
73.10	30.71	0.37
73.45	30.39	0.37
73.79	30.00	0.38
74.14	29.63	0.38
74.49	29.18	0.39
74.83	28.75	0.39
75.18	28.31	0.39
75.52	27.78	0.40
75.87	27.28	0.40
76.22	26.76	0.40
76.56	26.26	0.41
76.91	25.76	0.41
77.26	25.20	0.41
77.60	24.70	0.42
77.95	24.14	0.42
78.30	23.59	0.42
78.64	23.05	0.43
78.99	22.69	0.43
79.34	22.10	0.43
79.68	21.61	0.44
80.03	21.13	0.44
80.37	20.70	0.45
80.72	20.15	0.45
81.07	19.71	0.45
81.41	19.30	0.46
81.76	18.83	0.46
82.11	18.44	0.46
82.45	18.00	0.47
82.80	17.59	0.47
83.15	17.22	0.47
83.49	16.75	0.48
83.84	16.41	0.48
84.19	16.00	0.48
84.53	15.79	0.49
84.88	15.38	0.49
85.23	15.04	0.49
85.57	14.75	0.50
85.92	14.39	0.50
86.26	14.13	0.50
86.61	13.86	0.51
86.96	13.59	0.51
87.30	13.31	0.51
87.65	13.05	0.52
88.00	12.85	0.52
88.34	12.56	0.52
88.69	12.34	0.53
89.04	12.12	0.53
89.38	11.88	0.53
89.73	11.65	0.54
90.08	11.46	0.54
90.42	11.30	0.54
90.77	11.07	0.55
91.11	10.89	0.55
91.46	10.75	0.55
91.81	10.52	0.56
92.15	10.35	0.56
92.50	10.22	0.57
92.85	10.05	0.57
93.19	9.91	0.57
93.54	9.79	0.58
93.89	9.64	0.58
94.23	9.53	0.58
94.58	9.44	0.58
94.93	9.23	0.59
95.27	9.10	0.59
95.62	9.07	0.59
95.96	8.85	0.60
96.31	8.74	0.60
96.66	8.69	0.60
97.00	8.53	0.61
97.35	8.41	0.61
97.70	8.34	0.61
98.04	8.19	0.62
98.39	8.12	0.62
98.74	8.08	0.62
99.08	7.95	0.63
99.43	7.89	0.63
99.78	7.74	0.63
100.12	7.69	0.64
100.47	7.53	0.64
100.82	7.52	0.64
101.16	7.35	0.65
101.51	7.30	0.65
101.85	7.26	0.65
102.20	7.15	0.66
102.55	7.00	0.66
102.89	6.95	0.66
103.24	6.93	0.67
103.59	6.81	0.67
103.93	6.76	0.67
104.28	6.69	0.68
104.63	6.60	0.68
104.97	6.53	0.68
105.32	6.42	0.69
105.67	6.42	0.69
106.01	6.27	0.69
106.36	6.25	0.70
106.70	6.21	0.70
107.05	6.06	0.70
107.40	6.08	0.70
107.74	6.10	0.71
108.09	5.95	0.71
108.44	5.93	0.71
108.78	5.83	0.72
109.13	5.80	0.72
109.48	5.69	0.72
109.82	5.71	0.73
110.17	5.59	0.73
110.52	5.59	0.73
110.86	5.49	0.74
111.21	5.45	0.74
111.55	5.43	0.74
111.90	5.36	0.75
112.25	5.32	0.75
112.59	5.28	0.75
112.94	5.20	0.75
113.29	5.13	0.76
113.63	5.09	0.76
113.98	5.02	0.76
114.33	5.02	0.77
114.67	4.98	0.77
115.02	4.97	0.77
115.37	4.86	0.78
115.71	4.86	0.78
116.06	4.74	0.78
116.41	4.77	0.79
116.75	4.78	0.79
117.10	4.78	0.79
117.44	4.66	0.80
117.79	4.62	0.80
118.14	4.69	0.80
118.48	4.67	0.80
118.83	4.61	0.81
119.18	4.55	0.81
119.52	4.51	0.81
119.87	4.50	0.82
120.22	4.43	0.82
120.56	4.43	0.82
120.91	4.40	0.83
121.26	4.38	0.83
121.60	4.27	0.83
121.95	4.32	0.84
122.29	4.24	0.84
122.64	4.18	0.84
122.99	4.20	0.84
123.33	4.04	0.85
123.68	4.07	0.85
124.03	4.14	0.85
124.37	4.06	0.86
124.72	3.93	0.86
125.07	3.93	0.86
125.41	3.91	0.87
125.76	3.86	0.87
126.11	3.87	0.87
126.45	3.86	0.87
126.80	3.80	0.88
127.14	3.76	0.88
127.49	3.78	0.88
127.84	3.76	0.89
128.18	3.80	0.89
128.53	3.68	0.89
128.88	3.65	0.90
129.22	3.66	0.90
129.57	3.57	0.90
129.92	3.59	0.90
130.26	3.56	0.91
130.61	3.56	0.91
130.96	3.55	0.91
131.30	3.48	0.92
131.65	3.52	0.92
132.00	3.61	0.92
132.34	3.47	0.92
132.69	3.39	0.93
133.03	3.34	0.93
133.38	3.38	0.93
133.73	3.29	0.94
134.07	3.30	0.94
134.42	3.31	0.94
134.77	3.31	0.94
135.11	3.31	0.95
135.46	3.23	0.95
135.81	3.17	0.95
136.15	3.24	0.95
136.50	3.09	0.96
136.85	3.18	0.96
137.19	3.19	0.96
137.54	3.14	0.96
137.88	3.09	0.97
138.23	3.09	0.97
138.58	3.05	0.97
138.92	3.07	0.97
139.27	3.04	0.97
139.62	3.01	0.97
139.96	3.02	0.97
140.31	2.97	0.98
140.66	3.01	0.98
141.00	2.91	0.98
141.35	2.94	0.98
141.70	2.87	0.98
142.04	2.85	0.98
142.39	2.80	0.98
142.73	2.78	0.98
143.08	2.75	0.98
143.43	2.73	0.98
143.77	2.75	0.99
144.12	2.67	0.99
144.47	2.62	0.99
144.81	2.68	0.99
145.16	2.64	0.99
145.51	2.59	0.99
145.85	2.54	0.99
146.20	2.48	0.99
146.55	2.50	0.99
146.89	2.53	0.99
147.24	2.47	0.99
147.58	2.50	0.99
147.93	2.41	0.99
148.28	2.39	0.99
148.62	2.40	0.99
148.97	2.35	0.99
149.32	2.37	0.99
149.66	2.33	0.99
150.01	2.26	0.99
150.36	2.20	0.99
150.70	2.26	0.99
151.05	2.22	0.99
151.40	2.22	0.99
151.74	2.14	0.99
152.09	2.20	0.99
152.44	2.12	0.99
152.78	2.18	0.99
153.13	2.10	0.99
153.47	2.04	0.99
153.82	2.08	0.99
154.17	2.01	0.99
154.51	1.96	0.99
154.86	2.07	0.99
155.21	2.02	0.99
155.55	2.04	0.99
155.90	1.98	0.99
156.25	1.88	0.99
156.59	1.85	0.99
156.94	1.85	1.00
157.29	1.84	1.00
157.63	1.85	1.00
157.98	1.79	1.00
158.32	1.77	1.00
158.67	1.77	1.00
159.02	1.72	1.00
159.36	1.73	1.00
159.71	1.66	1.00
160.06	1.65	1.00
160.40	1.67	1.00
160.75	1.63	1.00
161.10	1.67	1.00
161.44	1.61	1.00
161.79	1.57	1.00
162.14	1.58	1.00
162.48	1.59	1.00
162.83	1.54	1.00
163.17	1.56	1.00
163.52	1.47	1.00
163.87	1.53	1.00
164.21	1.44	1.00
164.56	1.45	1.00
164.91	1.44	1.00
165.25	1.42	1.00
165.60	1.32	1.00
165.95	1.38	1.00
166.29	1.48	1.00
166.64	1.43	1.00
166.99	1.33	1.00
167.33	1.23	1.00
167.68	1.23	1.00
168.03	1.23	1.00
168.37	1.25	1.00
168.72	1.16	1.00
169.06	1.20	1.00
169.41	1.21	1.00
169.76	1.16	1.00
170.10	1.17	1.00
170.45	1.12	1.00
170.80	1.14	1.00
171.14	1.09	1.00
171.49	1.07	1.00
171.84	1.09	1.00
172.18	1.11	1.00
172.53	1.02	1.00
172.88	1.06	1.00
173.22	1.04	1.00
173.57	1.04	1.00
173.91	1.00	1.00
174.26	1.03	1.00
174.61	0.99	1.00
174.95	1.01	1.00
175.30	0.95	1.00
175.65	1.01	1.00
175.99	0.95	1.00
176.34	0.96	1.00
176.69	0.98	1.00
177.03	0.90	1.00
177.38	0.89	1.00
177.73	0.93	1.00
178.07	0.89	1.00
178.42	0.91	1.00
178.76	0.88	1.00
179.11	0.82	1.00
179.46	0.88	1.00
179.80	0.84	1.00
180.15	0.77	1.00
180.50	0.81	1.00
180.84	0.78	1.00
181.19	0.84	1.00
181.54	0.82	1.00
181.88	0.82	1.00
182.23	0.78	1.00
182.58	0.81	1.00
182.92	0.76	1.00
183.27	0.78	1.00
183.62	0.71	1.00
183.96	0.75	1.00
184.31	0.72	1.00
184.65	0.75	1.00
185.00	0.71	1.00
185.35	0.71	1.00
185.69	0.74	1.00
186.04	0.65	1.00
186.39	0.72	1.00
186.73	0.68	1.00
187.08	0.70	1.00
187.43	0.64	1.00
187.77	0.65	1.00
188.12	0.64	1.00
188.47	0.63	1.00
188.81	0.62	1.00
189.16	0.70	1.00
189.50	0.61	1.00
189.85	0.63	1.00
190.20	0.66	1.00
190.54	0.64	1.00
190.89	0.61	1.00
191.24	0.60	1.00
191.58	0.66	1.00
191.93	0.60	1.00
192.28	0.54	1.00
192.62	0.56	1.00
192.97	0.51	1.00
193.32	0.61	1.00
193.66	0.51	1.00
194.01	0.50	1.00
194.35	0.54	1.00
194.70	0.53	1.00
195.05	0.52	1.00
195.39	0.55	1.00
195.74	0.48	1.00
196.09	0.48	1.00
196.43	0.45	1.00
196.78	0.54	1.00
197.13	0.44	1.00
197.47	0.45	1.00
197.82	0.47	1.00
198.17	0.49	1.00
198.51	0.45	1.00
198.86	0.47	1.00
199.21	0.40	1.00
199.55	0.49	1.00
199.90	0.42	1.00
200.24	0.37	1.00
200.59	0.43	1.00
200.94	0.40	1.00
201.28	0.37	1.00
201.63	0.36	1.00
201.98	0.38	1.00
202.32	0.40	1.00
202.67	0.34	1.00
203.02	0.40	1.00
203.36	0.33	1.00
203.71	0.33	1.00
204.06	0.37	1.00
204.40	0.34	1.00
204.75	0.35	1.00
