54.46	3.30	0.06
54.65	3.53	0.06
54.84	3.65	0.06
55.02	3.83	0.06
55.21	4.07	0.06
55.40	4.44	0.06
55.58	4.73	0.07
55.77	5.25	0.07
55.96	5.67	0.07
56.14	6.26	0.08
56.33	6.92	0.08
56.52	7.66	0.08
56.70	8.51	0.09
56.89	9.46	0.09
57.07	10.59	0.09
57.26	11.69	0.10
57.45	13.04	0.10
57.63	14.34	0.10
57.82	15.90	0.11
58.01	17.57	0.11
58.19	19.18	0.12
58.38	20.86	0.12
58.57	22.54	0.12
58.75	24.52	0.13
58.94	26.05	0.13
59.13	27.66	0.14
59.31	29.16	0.14
59.50	30.55	0.15
59.69	31.79	0.15
59.87	32.90	0.15
60.06	33.78	0.16
60.25	34.52	0.16
60.43	35.11	0.17
60.62	35.67	0.17
60.81	36.09	0.18
60.99	36.22	0.18
61.18	36.42	0.19
61.36	36.49	0.19
61.55	36.48	0.19
61.74	36.41	0.20
61.92	36.30	0.20
62.11	36.19	0.21
62.30	36.11	0.21
62.48	35.97	0.22
62.67	35.82	0.22
62.86	35.59	0.23
63.04	35.45	0.23
63.23	35.36	0.24
63.42	35.31	0.24
63.60	35.29	0.25
63.79	35.32	0.25
63.98	35.46	0.26
64.16	35.58	0.26
64.35	35.78	0.27
64.54	36.04	0.27
64.72	36.32	0.28
64.91	36.66	0.28
65.09	37.17	0.28
65.28	37.66	0.29
65.47	38.21	0.29
65.65	38.71	0.30
65.84	39.30	0.30
66.03	39.86	0.31
66.21	40.59	0.31
66.40	41.34	0.32
66.59	41.96	0.32
66.77	42.56	0.33
66.96	43.10	0.33
67.15	43.73	0.34
67.33	44.25	0.34
67.52	44.78	0.35
67.71	45.25	0.35
67.89	45.68	0.35
68.08	45.93	0.36
68.27	46.27	0.36
68.45	46.52	0.37
68.64	46.74	0.37
68.83	46.80	0.38
69.01	46.74	0.38
69.20	46.73	0.39
69.38	46.58	0.39
69.57	46.38	0.40
69.76	46.12	0.40
69.94	45.89	0.40
70.13	45.49	0.41
70.32	45.14	0.41
70.50	44.62	0.42
70.69	44.23	0.42
70.88	43.62	0.43
71.06	43.10	0.43
71.25	42.45	0.44
71.44	41.87	0.44
71.62	41.27	0.44
71.81	40.62	0.45
72.00	39.95	0.45
72.18	39.30	0.46
72.37	38.55	0.46
72.56	37.98	0.47
72.74	37.29	0.47
72.93	36.64	0.48
73.12	35.93	0.48
73.30	35.27	0.48
73.49	34.61	0.49
73.67	33.93	0.49
73.86	33.31	0.50
74.05	32.70	0.50
74.23	32.07	0.51
74.42	31.46	0.51
74.61	30.92	0.52
74.79	30.31	0.52
74.98	29.74	0.52
75.17	29.15	0.53
75.35	28.58	0.53
75.54	28.05	0.54
75.73	27.57	0.54
75.91	27.00	0.55
76.10	26.64	0.55
76.29	26.10	0.55
76.47	25.67	0.56
76.66	25.20	0.56
76.85	24.62	0.57
77.03	24.34	0.57
77.22	23.88	0.58
77.41	23.52	0.58
77.59	23.01	0.58
77.78	22.72	0.59
77.96	22.33	0.59
78.15	21.91	0.60
78.34	21.65	0.60
78.52	21.30	0.60
78.71	20.95	0.61
78.90	20.62	0.61
79.08	20.29	0.62
79.27	19.97	0.62
79.46	19.61	0.63
79.64	19.46	0.63
79.83	19.10	0.63
80.02	18.90	0.64
80.20	18.57	0.64
